AREA,LAT,LON,iso_year,iso_week,crime_count
6,33.88994366393286,-117.60292337974442,2023,25,213
6,33.88994366393286,-117.60292337974442,2023,26,242
6,33.88994366393286,-117.60292337974442,2023,27,188
6,33.88994366393286,-117.60292337974442,2023,28,204
6,33.88994366393286,-117.60292337974442,2023,29,211
6,33.88994366393286,-117.60292337974442,2023,30,226
6,33.88994366393286,-117.60292337974442,2023,31,209
6,33.88994366393286,-117.60292337974442,2023,32,222
6,33.88994366393286,-117.60292337974442,2023,33,206
6,33.88994366393286,-117.60292337974442,2023,34,209
6,33.88994366393286,-117.60292337974442,2023,35,249
6,33.88994366393286,-117.60292337974442,2023,36,220
6,33.88994366393286,-117.60292337974442,2023,37,236
6,33.88994366393286,-117.60292337974442,2023,38,238
6,33.88994366393286,-117.60292337974442,2023,39,204
6,33.88994366393286,-117.60292337974442,2023,40,180
6,33.88994366393286,-117.60292337974442,2023,41,246
6,33.88994366393286,-117.60292337974442,2023,42,270
6,33.88994366393286,-117.60292337974442,2023,43,195
6,33.88994366393286,-117.60292337974442,2023,44,244
6,33.88994366393286,-117.60292337974442,2023,45,224
6,33.88994366393286,-117.60292337974442,2023,46,218
6,33.88994366393286,-117.60292337974442,2023,47,179
6,33.88994366393286,-117.60292337974442,2023,48,242
6,33.88994366393286,-117.60292337974442,2023,49,199
6,33.88994366393286,-117.60292337974442,2023,50,233
6,33.88994366393286,-117.60292337974442,2023,51,205
6,33.88994366393286,-117.60292337974442,2023,52,222
6,33.88994366393286,-117.60292337974442,2024,1,222
6,33.88994366393286,-117.60292337974442,2024,2,187
6,33.88994366393286,-117.60292337974442,2024,3,243
6,33.88994366393286,-117.60292337974442,2024,4,202
6,33.88994366393286,-117.60292337974442,2024,5,195
6,33.88994366393286,-117.60292337974442,2024,6,206
6,33.88994366393286,-117.60292337974442,2024,7,229
6,33.88994366393286,-117.60292337974442,2024,8,226
6,33.88994366393286,-117.60292337974442,2024,9,202
6,33.88994366393286,-117.60292337974442,2024,10,213
6,33.88994366393286,-117.60292337974442,2024,11,195
6,33.88994366393286,-117.60292337974442,2024,12,211
6,33.88994366393286,-117.60292337974442,2024,13,214
6,33.88994366393286,-117.60292337974442,2024,14,136
6,33.88994366393286,-117.60292337974442,2024,15,102
6,33.88994366393286,-117.60292337974442,2024,16,97
6,33.88994366393286,-117.60292337974442,2024,17,114
6,33.88994366393286,-117.60292337974442,2024,18,86
6,33.88994366393286,-117.60292337974442,2024,19,100
6,33.88994366393286,-117.60292337974442,2024,20,82
6,33.88994366393286,-117.60292337974442,2024,21,91
6,33.88994366393286,-117.60292337974442,2024,22,84
6,33.88994366393286,-117.60292337974442,2024,23,115
6,33.88994366393286,-117.60292337974442,2024,24,87
6,33.88994366393286,-117.60292337974442,2024,25,89
6,33.88994366393286,-117.60292337974442,2024,26,65
6,33.88994366393286,-117.60292337974442,2024,27,101
6,33.88994366393286,-117.60292337974442,2024,28,102
6,33.88994366393286,-117.60292337974442,2024,29,80
6,33.88994366393286,-117.60292337974442,2024,30,81
6,33.88994366393286,-117.60292337974442,2024,31,81
6,33.88994366393286,-117.60292337974442,2024,32,78
6,33.88994366393286,-117.60292337974442,2024,33,80
6,33.88994366393286,-117.60292337974442,2024,34,116
6,33.88994366393286,-117.60292337974442,2024,35,111
6,33.88994366393286,-117.60292337974442,2024,36,92
6,33.88994366393286,-117.60292337974442,2024,37,97
6,33.88994366393286,-117.60292337974442,2024,38,76
6,33.88994366393286,-117.60292337974442,2024,39,87
6,33.88994366393286,-117.60292337974442,2024,40,97
6,33.88994366393286,-117.60292337974442,2024,41,95
6,33.88994366393286,-117.60292337974442,2024,42,103
6,33.88994366393286,-117.60292337974442,2024,43,94
6,33.88994366393286,-117.60292337974442,2024,44,96
6,33.88994366393286,-117.60292337974442,2024,45,62
6,33.88994366393286,-117.60292337974442,2024,46,87
6,33.88994366393286,-117.60292337974442,2024,47,71
6,33.88994366393286,-117.60292337974442,2024,48,66
6,33.88994366393286,-117.60292337974442,2024,49,67
6,33.88994366393286,-117.60292337974442,2024,50,52
6,33.88994366393286,-117.60292337974442,2024,51,53
6,33.88994366393286,-117.60292337974442,2024,52,35
7,33.96935588930348,-118.03068626865671,2020,1,144
7,33.96935588930348,-118.03068626865671,2020,2,206
7,33.96935588930348,-118.03068626865671,2020,3,181
7,33.96935588930348,-118.03068626865671,2020,4,190
7,33.96935588930348,-118.03068626865671,2020,5,218
7,33.96935588930348,-118.03068626865671,2020,6,167
7,33.96935588930348,-118.03068626865671,2020,7,200
7,33.96935588930348,-118.03068626865671,2020,8,176
7,33.96935588930348,-118.03068626865671,2020,9,175
7,33.96935588930348,-118.03068626865671,2020,10,189
7,33.96935588930348,-118.03068626865671,2020,11,209
7,33.96935588930348,-118.03068626865671,2020,12,136
7,33.96935588930348,-118.03068626865671,2020,13,118
7,33.96935588930348,-118.03068626865671,2020,14,144
7,33.96935588930348,-118.03068626865671,2020,15,161
7,33.96935588930348,-118.03068626865671,2020,16,135
7,33.96935588930348,-118.03068626865671,2020,17,153
7,33.96935588930348,-118.03068626865671,2020,18,174
7,33.96935588930348,-118.03068626865671,2020,19,198
7,33.96935588930348,-118.03068626865671,2020,20,163
7,33.96935588930348,-118.03068626865671,2020,21,176
7,33.96935588930348,-118.03068626865671,2020,22,505
7,33.96935588930348,-118.03068626865671,2020,23,161
7,33.96935588930348,-118.03068626865671,2020,24,161
7,33.96935588930348,-118.03068626865671,2020,25,158
7,33.96935588930348,-118.03068626865671,2020,26,187
7,33.96935588930348,-118.03068626865671,2020,27,170
7,33.96935588930348,-118.03068626865671,2020,28,158
7,33.96935588930348,-118.03068626865671,2020,29,181
7,33.96935588930348,-118.03068626865671,2020,30,168
7,33.96935588930348,-118.03068626865671,2020,31,176
7,33.96935588930348,-118.03068626865671,2020,32,159
7,33.96935588930348,-118.03068626865671,2020,33,177
7,33.96935588930348,-118.03068626865671,2020,34,166
7,33.96935588930348,-118.03068626865671,2020,35,187
7,33.96935588930348,-118.03068626865671,2020,36,164
7,33.96935588930348,-118.03068626865671,2020,37,159
7,33.96935588930348,-118.03068626865671,2020,38,170
7,33.96935588930348,-118.03068626865671,2020,39,176
7,33.96935588930348,-118.03068626865671,2020,40,188
7,33.96935588930348,-118.03068626865671,2020,41,160
7,33.96935588930348,-118.03068626865671,2020,42,174
7,33.96935588930348,-118.03068626865671,2020,43,130
7,33.96935588930348,-118.03068626865671,2020,44,171
7,33.96935588930348,-118.03068626865671,2020,45,170
7,33.96935588930348,-118.03068626865671,2020,46,138
7,33.96935588930348,-118.03068626865671,2020,47,160
7,33.96935588930348,-118.03068626865671,2020,48,193
7,33.96935588930348,-118.03068626865671,2020,49,169
7,33.96935588930348,-118.03068626865671,2020,50,163
7,33.96935588930348,-118.03068626865671,2020,51,185
7,33.96935588930348,-118.03068626865671,2020,52,191
7,33.96935588930348,-118.03068626865671,2020,53,193
7,33.96935588930348,-118.03068626865671,2021,1,207
7,33.96935588930348,-118.03068626865671,2021,2,209
7,33.96935588930348,-118.03068626865671,2021,3,194
7,33.96935588930348,-118.03068626865671,2021,4,176
7,33.96935588930348,-118.03068626865671,2021,5,168
7,33.96935588930348,-118.03068626865671,2021,6,176
7,33.96935588930348,-118.03068626865671,2021,7,195
7,33.96935588930348,-118.03068626865671,2021,8,173
7,33.96935588930348,-118.03068626865671,2021,9,161
7,33.96935588930348,-118.03068626865671,2021,10,143
7,33.96935588930348,-118.03068626865671,2021,11,176
7,33.96935588930348,-118.03068626865671,2021,12,188
7,33.96935588930348,-118.03068626865671,2021,13,180
7,33.96935588930348,-118.03068626865671,2021,14,162
7,33.96935588930348,-118.03068626865671,2021,15,169
7,33.96935588930348,-118.03068626865671,2021,16,132
7,33.96935588930348,-118.03068626865671,2021,17,181
7,33.96935588930348,-118.03068626865671,2021,18,172
7,33.96935588930348,-118.03068626865671,2021,19,176
7,33.96935588930348,-118.03068626865671,2021,20,185
7,33.96935588930348,-118.03068626865671,2021,21,172
7,33.96935588930348,-118.03068626865671,2021,22,176
7,33.96935588930348,-118.03068626865671,2021,23,178
7,33.96935588930348,-118.03068626865671,2021,24,174
7,33.96935588930348,-118.03068626865671,2021,25,167
7,33.96935588930348,-118.03068626865671,2021,26,197
7,33.96935588930348,-118.03068626865671,2021,27,176
7,33.96935588930348,-118.03068626865671,2021,28,189
7,33.96935588930348,-118.03068626865671,2021,29,181
7,33.96935588930348,-118.03068626865671,2021,30,181
7,33.96935588930348,-118.03068626865671,2021,31,173
7,33.96935588930348,-118.03068626865671,2021,32,159
7,33.96935588930348,-118.03068626865671,2021,33,198
7,33.96935588930348,-118.03068626865671,2021,34,183
7,33.96935588930348,-118.03068626865671,2021,35,192
7,33.96935588930348,-118.03068626865671,2021,36,206
7,33.96935588930348,-118.03068626865671,2021,37,217
7,33.96935588930348,-118.03068626865671,2021,38,185
7,33.96935588930348,-118.03068626865671,2021,39,217
7,33.96935588930348,-118.03068626865671,2021,40,206
7,33.96935588930348,-118.03068626865671,2021,41,206
7,33.96935588930348,-118.03068626865671,2021,42,192
7,33.96935588930348,-118.03068626865671,2021,43,204
7,33.96935588930348,-118.03068626865671,2021,44,268
7,33.96935588930348,-118.03068626865671,2021,45,216
7,33.96935588930348,-118.03068626865671,2021,46,163
7,33.96935588930348,-118.03068626865671,2021,47,198
7,33.96935588930348,-118.03068626865671,2021,48,244
7,33.96935588930348,-118.03068626865671,2021,49,200
7,33.96935588930348,-118.03068626865671,2021,50,187
7,33.96935588930348,-118.03068626865671,2021,51,200
7,33.96935588930348,-118.03068626865671,2021,52,206
7,33.96935588930348,-118.03068626865671,2022,1,198
7,33.96935588930348,-118.03068626865671,2022,2,195
7,33.96935588930348,-118.03068626865671,2022,3,187
7,33.96935588930348,-118.03068626865671,2022,4,205
7,33.96935588930348,-118.03068626865671,2022,5,240
7,33.96935588930348,-118.03068626865671,2022,6,227
7,33.96935588930348,-118.03068626865671,2022,7,180
7,33.96935588930348,-118.03068626865671,2022,8,192
7,33.96935588930348,-118.03068626865671,2022,9,228
7,33.96935588930348,-118.03068626865671,2022,10,187
7,33.96935588930348,-118.03068626865671,2022,11,218
7,33.96935588930348,-118.03068626865671,2022,12,214
7,33.96935588930348,-118.03068626865671,2022,13,197
7,33.96935588930348,-118.03068626865671,2022,14,218
7,33.96935588930348,-118.03068626865671,2022,15,233
7,33.96935588930348,-118.03068626865671,2022,16,200
7,33.96935588930348,-118.03068626865671,2022,17,218
7,33.96935588930348,-118.03068626865671,2022,18,200
7,33.96935588930348,-118.03068626865671,2022,19,194
7,33.96935588930348,-118.03068626865671,2022,20,225
7,33.96935588930348,-118.03068626865671,2022,21,207
7,33.96935588930348,-118.03068626865671,2022,22,223
7,33.96935588930348,-118.03068626865671,2022,23,203
7,33.96935588930348,-118.03068626865671,2022,24,200
7,33.96935588930348,-118.03068626865671,2022,25,212
7,33.96935588930348,-118.03068626865671,2022,26,222
7,33.96935588930348,-118.03068626865671,2022,27,192
7,33.96935588930348,-118.03068626865671,2022,28,229
7,33.96935588930348,-118.03068626865671,2022,29,212
7,33.96935588930348,-118.03068626865671,2022,30,210
7,33.96935588930348,-118.03068626865671,2022,31,238
7,33.96935588930348,-118.03068626865671,2022,32,198
7,33.96935588930348,-118.03068626865671,2022,33,198
7,33.96935588930348,-118.03068626865671,2022,34,198
7,33.96935588930348,-118.03068626865671,2022,35,221
7,33.96935588930348,-118.03068626865671,2022,36,202
7,33.96935588930348,-118.03068626865671,2022,37,181
7,33.96935588930348,-118.03068626865671,2022,38,243
7,33.96935588930348,-118.03068626865671,2022,39,211
7,33.96935588930348,-118.03068626865671,2022,40,232
7,33.96935588930348,-118.03068626865671,2022,41,208
7,33.96935588930348,-118.03068626865671,2022,42,238
7,33.96935588930348,-118.03068626865671,2022,43,234
7,33.96935588930348,-118.03068626865671,2022,44,236
7,33.96935588930348,-118.03068626865671,2022,45,228
7,33.96935588930348,-118.03068626865671,2022,46,201
7,33.96935588930348,-118.03068626865671,2022,47,229
7,33.96935588930348,-118.03068626865671,2022,48,284
7,33.96935588930348,-118.03068626865671,2022,49,202
7,33.96935588930348,-118.03068626865671,2022,50,222
7,33.96935588930348,-118.03068626865671,2022,51,232
7,33.96935588930348,-118.03068626865671,2022,52,236
7,33.96935588930348,-118.03068626865671,2023,1,218
7,33.96935588930348,-118.03068626865671,2023,2,236
7,33.96935588930348,-118.03068626865671,2023,3,224
7,33.96935588930348,-118.03068626865671,2023,4,254
7,33.96935588930348,-118.03068626865671,2023,5,297
7,33.96935588930348,-118.03068626865671,2023,6,228
7,33.96935588930348,-118.03068626865671,2023,7,215
7,33.96935588930348,-118.03068626865671,2023,8,184
7,33.96935588930348,-118.03068626865671,2023,9,222
7,33.96935588930348,-118.03068626865671,2023,10,217
7,33.96935588930348,-118.03068626865671,2023,11,207
7,33.96935588930348,-118.03068626865671,2023,12,216
7,33.96935588930348,-118.03068626865671,2023,13,237
7,33.96935588930348,-118.03068626865671,2023,14,237
7,33.96935588930348,-118.03068626865671,2023,15,223
7,33.96935588930348,-118.03068626865671,2023,16,202
7,33.96935588930348,-118.03068626865671,2023,17,215
7,33.96935588930348,-118.03068626865671,2023,18,179
7,33.96935588930348,-118.03068626865671,2023,19,211
7,33.96935588930348,-118.03068626865671,2023,20,212
7,33.96935588930348,-118.03068626865671,2023,21,215
7,33.96935588930348,-118.03068626865671,2023,22,215
7,33.96935588930348,-118.03068626865671,2023,23,231
7,33.96935588930348,-118.03068626865671,2023,24,209
7,33.96935588930348,-118.03068626865671,2023,25,213
7,33.96935588930348,-118.03068626865671,2023,26,212
7,33.96935588930348,-118.03068626865671,2023,27,210
7,33.96935588930348,-118.03068626865671,2023,28,251
7,33.96935588930348,-118.03068626865671,2023,29,233
7,33.96935588930348,-118.03068626865671,2023,30,224
7,33.96935588930348,-118.03068626865671,2023,31,246
7,33.96935588930348,-118.03068626865671,2023,32,232
7,33.96935588930348,-118.03068626865671,2023,33,205
7,33.96935588930348,-118.03068626865671,2023,34,241
7,33.96935588930348,-118.03068626865671,2023,35,244
7,33.96935588930348,-118.03068626865671,2023,36,227
7,33.96935588930348,-118.03068626865671,2023,37,225
7,33.96935588930348,-118.03068626865671,2023,38,210
7,33.96935588930348,-118.03068626865671,2023,39,217
7,33.96935588930348,-118.03068626865671,2023,40,224
7,33.96935588930348,-118.03068626865671,2023,41,233
7,33.96935588930348,-118.03068626865671,2023,42,228
7,33.96935588930348,-118.03068626865671,2023,43,254
7,33.96935588930348,-118.03068626865671,2023,44,216
7,33.96935588930348,-118.03068626865671,2023,45,222
7,33.96935588930348,-118.03068626865671,2023,46,216
7,33.96935588930348,-118.03068626865671,2023,47,226
7,33.96935588930348,-118.03068626865671,2023,48,252
7,33.96935588930348,-118.03068626865671,2023,49,276
7,33.96935588930348,-118.03068626865671,2023,50,228
7,33.96935588930348,-118.03068626865671,2023,51,223
7,33.96935588930348,-118.03068626865671,2023,52,188
7,33.96935588930348,-118.03068626865671,2024,1,202
7,33.96935588930348,-118.03068626865671,2024,2,230
7,33.96935588930348,-118.03068626865671,2024,3,218
7,33.96935588930348,-118.03068626865671,2024,4,222
7,33.96935588930348,-118.03068626865671,2024,5,229
7,33.96935588930348,-118.03068626865671,2024,6,206
7,33.96935588930348,-118.03068626865671,2024,7,219
7,33.96935588930348,-118.03068626865671,2024,8,216
7,33.96935588930348,-118.03068626865671,2024,9,247
7,33.96935588930348,-118.03068626865671,2024,10,197
7,33.96935588930348,-118.03068626865671,2024,11,205
7,33.96935588930348,-118.03068626865671,2024,12,217
7,33.96935588930348,-118.03068626865671,2024,13,176
7,33.96935588930348,-118.03068626865671,2024,14,125
7,33.96935588930348,-118.03068626865671,2024,15,95
7,33.96935588930348,-118.03068626865671,2024,16,105
7,33.96935588930348,-118.03068626865671,2024,17,111
7,33.96935588930348,-118.03068626865671,2024,18,82
7,33.96935588930348,-118.03068626865671,2024,19,81
7,33.96935588930348,-118.03068626865671,2024,20,93
7,33.96935588930348,-118.03068626865671,2024,21,98
7,33.96935588930348,-118.03068626865671,2024,22,100
7,33.96935588930348,-118.03068626865671,2024,23,103
7,33.96935588930348,-118.03068626865671,2024,24,97
7,33.96935588930348,-118.03068626865671,2024,25,92
7,33.96935588930348,-118.03068626865671,2024,26,79
7,33.96935588930348,-118.03068626865671,2024,27,94
7,33.96935588930348,-118.03068626865671,2024,28,111
7,33.96935588930348,-118.03068626865671,2024,29,84
7,33.96935588930348,-118.03068626865671,2024,30,103
7,33.96935588930348,-118.03068626865671,2024,31,95
7,33.96935588930348,-118.03068626865671,2024,32,86
7,33.96935588930348,-118.03068626865671,2024,33,100
7,33.96935588930348,-118.03068626865671,2024,34,98
7,33.96935588930348,-118.03068626865671,2024,35,101
7,33.96935588930348,-118.03068626865671,2024,36,88
7,33.96935588930348,-118.03068626865671,2024,37,98
7,33.96935588930348,-118.03068626865671,2024,38,89
7,33.96935588930348,-118.03068626865671,2024,39,93
7,33.96935588930348,-118.03068626865671,2024,40,94
7,33.96935588930348,-118.03068626865671,2024,41,88
7,33.96935588930348,-118.03068626865671,2024,42,92
7,33.96935588930348,-118.03068626865671,2024,43,71
7,33.96935588930348,-118.03068626865671,2024,44,87
7,33.96935588930348,-118.03068626865671,2024,45,76
7,33.96935588930348,-118.03068626865671,2024,46,87
7,33.96935588930348,-118.03068626865671,2024,47,100
7,33.96935588930348,-118.03068626865671,2024,48,96
7,33.96935588930348,-118.03068626865671,2024,49,76
7,33.96935588930348,-118.03068626865671,2024,50,72
7,33.96935588930348,-118.03068626865671,2024,51,49
7,33.96935588930348,-118.03068626865671,2024,52,30
7,33.96935588930348,-118.03068626865671,2025,1,1
7,33.96935588930348,-118.03068626865671,2025,10,2
7,33.96935588930348,-118.03068626865671,2025,12,1
8,34.01653628392119,-118.31886271019658,2020,1,129
8,34.01653628392119,-118.31886271019658,2020,2,178
8,34.01653628392119,-118.31886271019658,2020,3,185
8,34.01653628392119,-118.31886271019658,2020,4,178
8,34.01653628392119,-118.31886271019658,2020,5,192
8,34.01653628392119,-118.31886271019658,2020,6,163
8,34.01653628392119,-118.31886271019658,2020,7,147
8,34.01653628392119,-118.31886271019658,2020,8,204
8,34.01653628392119,-118.31886271019658,2020,9,196
8,34.01653628392119,-118.31886271019658,2020,10,192
8,34.01653628392119,-118.31886271019658,2020,11,160
8,34.01653628392119,-118.31886271019658,2020,12,155
8,34.01653628392119,-118.31886271019658,2020,13,147
8,34.01653628392119,-118.31886271019658,2020,14,166
8,34.01653628392119,-118.31886271019658,2020,15,153
8,34.01653628392119,-118.31886271019658,2020,16,176
8,34.01653628392119,-118.31886271019658,2020,17,184
8,34.01653628392119,-118.31886271019658,2020,18,215
8,34.01653628392119,-118.31886271019658,2020,19,188
8,34.01653628392119,-118.31886271019658,2020,20,179
8,34.01653628392119,-118.31886271019658,2020,21,204
8,34.01653628392119,-118.31886271019658,2020,22,198
8,34.01653628392119,-118.31886271019658,2020,23,145
8,34.01653628392119,-118.31886271019658,2020,24,162
8,34.01653628392119,-118.31886271019658,2020,25,227
8,34.01653628392119,-118.31886271019658,2020,26,182
8,34.01653628392119,-118.31886271019658,2020,27,191
8,34.01653628392119,-118.31886271019658,2020,28,172
8,34.01653628392119,-118.31886271019658,2020,29,170
8,34.01653628392119,-118.31886271019658,2020,30,189
8,34.01653628392119,-118.31886271019658,2020,31,162
8,34.01653628392119,-118.31886271019658,2020,32,160
8,34.01653628392119,-118.31886271019658,2020,33,159
8,34.01653628392119,-118.31886271019658,2020,34,165
8,34.01653628392119,-118.31886271019658,2020,35,168
8,34.01653628392119,-118.31886271019658,2020,36,197
8,34.01653628392119,-118.31886271019658,2020,37,165
8,34.01653628392119,-118.31886271019658,2020,38,166
8,34.01653628392119,-118.31886271019658,2020,39,147
8,34.01653628392119,-118.31886271019658,2020,40,224
8,34.01653628392119,-118.31886271019658,2020,41,179
8,34.01653628392119,-118.31886271019658,2020,42,175
8,34.01653628392119,-118.31886271019658,2020,43,190
8,34.01653628392119,-118.31886271019658,2020,44,189
8,34.01653628392119,-118.31886271019658,2020,45,167
8,34.01653628392119,-118.31886271019658,2020,46,180
8,34.01653628392119,-118.31886271019658,2020,47,200
8,34.01653628392119,-118.31886271019658,2020,48,171
8,34.01653628392119,-118.31886271019658,2020,49,186
8,34.01653628392119,-118.31886271019658,2020,50,173
8,34.01653628392119,-118.31886271019658,2020,51,195
8,34.01653628392119,-118.31886271019658,2020,52,171
8,34.01653628392119,-118.31886271019658,2020,53,175
8,34.01653628392119,-118.31886271019658,2021,1,162
8,34.01653628392119,-118.31886271019658,2021,2,148
8,34.01653628392119,-118.31886271019658,2021,3,211
8,34.01653628392119,-118.31886271019658,2021,4,193
8,34.01653628392119,-118.31886271019658,2021,5,204
8,34.01653628392119,-118.31886271019658,2021,6,169
8,34.01653628392119,-118.31886271019658,2021,7,182
8,34.01653628392119,-118.31886271019658,2021,8,198
8,34.01653628392119,-118.31886271019658,2021,9,205
8,34.01653628392119,-118.31886271019658,2021,10,171
8,34.01653628392119,-118.31886271019658,2021,11,179
8,34.01653628392119,-118.31886271019658,2021,12,161
8,34.01653628392119,-118.31886271019658,2021,13,223
8,34.01653628392119,-118.31886271019658,2021,14,177
8,34.01653628392119,-118.31886271019658,2021,15,198
8,34.01653628392119,-118.31886271019658,2021,16,186
8,34.01653628392119,-118.31886271019658,2021,17,199
8,34.01653628392119,-118.31886271019658,2021,18,154
8,34.01653628392119,-118.31886271019658,2021,19,193
8,34.01653628392119,-118.31886271019658,2021,20,155
8,34.01653628392119,-118.31886271019658,2021,21,175
8,34.01653628392119,-118.31886271019658,2021,22,204
8,34.01653628392119,-118.31886271019658,2021,23,164
8,34.01653628392119,-118.31886271019658,2021,24,192
8,34.01653628392119,-118.31886271019658,2021,25,175
8,34.01653628392119,-118.31886271019658,2021,26,210
8,34.01653628392119,-118.31886271019658,2021,27,176
8,34.01653628392119,-118.31886271019658,2021,28,186
8,34.01653628392119,-118.31886271019658,2021,29,183
8,34.01653628392119,-118.31886271019658,2021,30,194
8,34.01653628392119,-118.31886271019658,2021,31,188
8,34.01653628392119,-118.31886271019658,2021,32,186
8,34.01653628392119,-118.31886271019658,2021,33,182
8,34.01653628392119,-118.31886271019658,2021,34,185
8,34.01653628392119,-118.31886271019658,2021,35,206
8,34.01653628392119,-118.31886271019658,2021,36,191
8,34.01653628392119,-118.31886271019658,2021,37,195
8,34.01653628392119,-118.31886271019658,2021,38,222
8,34.01653628392119,-118.31886271019658,2021,39,235
8,34.01653628392119,-118.31886271019658,2021,40,183
8,34.01653628392119,-118.31886271019658,2021,41,203
8,34.01653628392119,-118.31886271019658,2021,42,212
8,34.01653628392119,-118.31886271019658,2021,43,207
8,34.01653628392119,-118.31886271019658,2021,44,185
8,34.01653628392119,-118.31886271019658,2021,45,208
8,34.01653628392119,-118.31886271019658,2021,46,204
8,34.01653628392119,-118.31886271019658,2021,47,187
8,34.01653628392119,-118.31886271019658,2021,48,221
8,34.01653628392119,-118.31886271019658,2021,49,233
8,34.01653628392119,-118.31886271019658,2021,50,183
8,34.01653628392119,-118.31886271019658,2021,51,162
8,34.01653628392119,-118.31886271019658,2021,52,163
8,34.01653628392119,-118.31886271019658,2022,1,200
8,34.01653628392119,-118.31886271019658,2022,2,213
8,34.01653628392119,-118.31886271019658,2022,3,188
8,34.01653628392119,-118.31886271019658,2022,4,186
8,34.01653628392119,-118.31886271019658,2022,5,218
8,34.01653628392119,-118.31886271019658,2022,6,213
8,34.01653628392119,-118.31886271019658,2022,7,178
8,34.01653628392119,-118.31886271019658,2022,8,200
8,34.01653628392119,-118.31886271019658,2022,9,198
8,34.01653628392119,-118.31886271019658,2022,10,185
8,34.01653628392119,-118.31886271019658,2022,11,183
8,34.01653628392119,-118.31886271019658,2022,12,224
8,34.01653628392119,-118.31886271019658,2022,13,251
8,34.01653628392119,-118.31886271019658,2022,14,215
8,34.01653628392119,-118.31886271019658,2022,15,198
8,34.01653628392119,-118.31886271019658,2022,16,208
8,34.01653628392119,-118.31886271019658,2022,17,211
8,34.01653628392119,-118.31886271019658,2022,18,203
8,34.01653628392119,-118.31886271019658,2022,19,199
8,34.01653628392119,-118.31886271019658,2022,20,215
8,34.01653628392119,-118.31886271019658,2022,21,207
8,34.01653628392119,-118.31886271019658,2022,22,223
8,34.01653628392119,-118.31886271019658,2022,23,213
8,34.01653628392119,-118.31886271019658,2022,24,217
8,34.01653628392119,-118.31886271019658,2022,25,191
8,34.01653628392119,-118.31886271019658,2022,26,240
8,34.01653628392119,-118.31886271019658,2022,27,212
8,34.01653628392119,-118.31886271019658,2022,28,209
8,34.01653628392119,-118.31886271019658,2022,29,192
8,34.01653628392119,-118.31886271019658,2022,30,194
8,34.01653628392119,-118.31886271019658,2022,31,202
8,34.01653628392119,-118.31886271019658,2022,32,194
8,34.01653628392119,-118.31886271019658,2022,33,175
8,34.01653628392119,-118.31886271019658,2022,34,190
8,34.01653628392119,-118.31886271019658,2022,35,202
8,34.01653628392119,-118.31886271019658,2022,36,188
8,34.01653628392119,-118.31886271019658,2022,37,199
8,34.01653628392119,-118.31886271019658,2022,38,161
8,34.01653628392119,-118.31886271019658,2022,39,180
8,34.01653628392119,-118.31886271019658,2022,40,175
8,34.01653628392119,-118.31886271019658,2022,41,183
8,34.01653628392119,-118.31886271019658,2022,42,187
8,34.01653628392119,-118.31886271019658,2022,43,198
8,34.01653628392119,-118.31886271019658,2022,44,202
8,34.01653628392119,-118.31886271019658,2022,45,210
8,34.01653628392119,-118.31886271019658,2022,46,211
8,34.01653628392119,-118.31886271019658,2022,47,198
8,34.01653628392119,-118.31886271019658,2022,48,234
8,34.01653628392119,-118.31886271019658,2022,49,214
8,34.01653628392119,-118.31886271019658,2022,50,236
8,34.01653628392119,-118.31886271019658,2022,51,197
8,34.01653628392119,-118.31886271019658,2022,52,189
8,34.01653628392119,-118.31886271019658,2023,1,203
8,34.01653628392119,-118.31886271019658,2023,2,208
8,34.01653628392119,-118.31886271019658,2023,3,216
8,34.01653628392119,-118.31886271019658,2023,4,228
8,34.01653628392119,-118.31886271019658,2023,5,275
8,34.01653628392119,-118.31886271019658,2023,6,204
8,34.01653628392119,-118.31886271019658,2023,7,231
8,34.01653628392119,-118.31886271019658,2023,8,186
8,34.01653628392119,-118.31886271019658,2023,9,196
8,34.01653628392119,-118.31886271019658,2023,10,203
8,34.01653628392119,-118.31886271019658,2023,11,189
8,34.01653628392119,-118.31886271019658,2023,12,194
8,34.01653628392119,-118.31886271019658,2023,13,204
8,34.01653628392119,-118.31886271019658,2023,14,161
8,34.01653628392119,-118.31886271019658,2023,15,177
8,34.01653628392119,-118.31886271019658,2023,16,197
8,34.01653628392119,-118.31886271019658,2023,17,202
8,34.01653628392119,-118.31886271019658,2023,18,216
8,34.01653628392119,-118.31886271019658,2023,19,193
8,34.01653628392119,-118.31886271019658,2023,20,188
8,34.01653628392119,-118.31886271019658,2023,21,176
8,34.01653628392119,-118.31886271019658,2023,22,226
8,34.01653628392119,-118.31886271019658,2023,23,198
8,34.01653628392119,-118.31886271019658,2023,24,198
8,34.01653628392119,-118.31886271019658,2023,25,216
8,34.01653628392119,-118.31886271019658,2023,26,211
8,34.01653628392119,-118.31886271019658,2023,27,200
8,34.01653628392119,-118.31886271019658,2023,28,223
8,34.01653628392119,-118.31886271019658,2023,29,204
8,34.01653628392119,-118.31886271019658,2023,30,182
8,34.01653628392119,-118.31886271019658,2023,31,190
8,34.01653628392119,-118.31886271019658,2023,32,213
8,34.01653628392119,-118.31886271019658,2023,33,188
8,34.01653628392119,-118.31886271019658,2023,34,233
8,34.01653628392119,-118.31886271019658,2023,35,213
8,34.01653628392119,-118.31886271019658,2023,36,182
